"","Train_Subject","Test_Subject","Train_TBA-mean()-X","Train_TBA-mean()-Y","Train_TBA-mean()-Z","Train_TGA-mean()-X","Train_TGA-mean()-Y","Train_TGA-mean()-Z","Train_TBAJ-mean()-X","Train_TBAJ-mean()-Y","Train_TBAJ-mean()-Z","Train_TBG-mean()-X","Train_TBG-mean()-Y","Train_TBG-mean()-Z","Train_TBGJ-mean()-X","Train_TBGJ-mean()-Y","Train_TBGJ-mean()-Z","Train_TBAM-mean()","Train_TGAM-mean()","Train_TBAJM-mean()","Train_TBGM-mean()","Train_TBGJM-mean()","Train_FBA-mean()-X","Train_FBA-mean()-Y","Train_FBA-mean()-Z","Train_FBA-meanFreq()-X","Train_FBA-meanFreq()-Y","Train_FBA-meanFreq()-Z","Train_FBAJ-mean()-X","Train_FBAJ-mean()-Y","Train_FBAJ-mean()-Z","Train_FBAJ-meanFreq()-X","Train_FBAJ-meanFreq()-Y","Train_FBAJ-meanFreq()-Z","Train_FBG-mean()-X","Train_FBG-mean()-Y","Train_FBG-mean()-Z","Train_FBG-meanFreq()-X","Train_FBG-meanFreq()-Y","Train_FBG-meanFreq()-Z","Train_FBAM-mean()","Train_FBAM-meanFreq()","Train_FBBAJM-mean()","Train_FBBAJM-meanFreq()","Train_FBBGM-mean()","Train_FBBGM-meanFreq()","Train_FBBGJM-mean()","Train_FBBGJM-meanFreq()","Train_angle(TBAMean,gravity)","Train_angle(TBAJMean),gravityMean)","Train_angle(TBGMean,gravityMean)","Train_angle(TBGJMean,gravityMean)","Train_angle(X,gravityMean)","Train_angle(Y,gravityMean)","Train_angle(Z,gravityMean)","Test_TBA-mean()-X","Test_TBA-mean()-Y","Test_TBA-mean()-Z","Test_TGA-mean()-X","Test_TGA-mean()-Y","Test_TGA-mean()-Z","Test_TBAJ-mean()-X","Test_TBAJ-mean()-Y","Test_TBAJ-mean()-Z","Test_TBG-mean()-X","Test_TBG-mean()-Y","Test_TBG-mean()-Z","Test_TBGJ-mean()-X","Test_TBGJ-mean()-Y","Test_TBGJ-mean()-Z","Test_TBAM-mean()","Test_TGAM-mean()","Test_TBAJM-mean()","Test_TBGM-mean()","Test_TBGJM-mean()","Test_FBA-mean()-X","Test_FBA-mean()-Y","Test_FBA-mean()-Z","Test_FBA-meanFreq()-X","Test_FBA-meanFreq()-Y","Test_FBA-meanFreq()-Z","Test_FBAJ-mean()-X","Test_FBAJ-mean()-Y","Test_FBAJ-mean()-Z","Test_FBAJ-meanFreq()-X","Test_FBAJ-meanFreq()-Y","Test_FBAJ-meanFreq()-Z","Test_FBG-mean()-X","Test_FBG-mean()-Y","Test_FBG-mean()-Z","Test_FBG-meanFreq()-X","Test_FBG-meanFreq()-Y","Test_FBG-meanFreq()-Z","Test_FBAM-mean()","Test_FBAM-meanFreq()","Test_FBBAJM-mean()","Test_FBBAJM-meanFreq()","Test_FBBGM-mean()","Test_FBBGM-meanFreq()","Test_FBBGJM-mean()","Test_FBBGJM-meanFreq()","Test_angle(TBAMean,gravity)","Test_angle(TBAJMean),gravityMean)","Test_angle(TBGMean,gravityMean)","Test_angle(TBGJMean,gravityMean)","Test_angle(X,gravityMean)","Test_angle(Y,gravityMean)","Test_angle(Z,gravityMean)"
"29",6,4,0.272504415205599,-0.0174915330316178,-0.116115269851959,0.685276930718178,0.0172118003451774,0.0483904502354104,0.0806738165202006,-5.08954621180151e-05,-0.00230828036306515,-0.0414679013355727,-0.0713889828182379,0.0975031233190592,-0.0845509228425261,-0.0446596445626791,-0.0538203651218896,-0.478704016337137,-0.478704016337137,-0.560294241910735,-0.55846848783235,-0.629030885181312,-0.520108694238697,-0.399419008561425,-0.69023832125968,-0.185407799969024,0.0583348660010265,0.11048868742995,-0.557898294314659,-0.510669425863135,-0.727916189535706,-0.0903219925790459,-0.304584892637909,-0.100546609498418,-0.546311260009245,-0.627670525480101,-0.518273393489085,0.0289739162353095,-0.0453696815296603,0.100073790308173,-0.489902765787809,0.104100715649348,-0.503853423919609,0.0838419429124276,-0.588212966382564,0.104889251088196,-0.658547326029301,0.0827666496565042,-0.0142853136326351,-0.00229755093610016,0.0841551068563529,-0.0584373723767679,-0.524633203541039,0.0180626256900649,-0.0131643163541404,0.274122497439311,-0.0146594325467177,-0.10742730733515,0.695654621301298,0.122366752711921,0.166251991267215,0.0788477831616276,0.00318716180275099,-0.00754289260949455,-0.0283238168279788,-0.0787256055339613,0.0967468822433051,-0.107864815105443,-0.0401722847323731,-0.057798989154847,-0.578819383954498,-0.578819383954498,-0.668941562979031,-0.668444859697612,-0.825961112286112,-0.645897228528113,-0.54032562805706,-0.764382750234176,-0.176634202896873,0.0845124515981857,-0.0142106884009289,-0.66587920520684,-0.615271426499679,-0.832390909872479,0.00926629916775561,-0.177341674640842,-0.106107898922252,-0.654359605340876,-0.836077077716787,-0.702723894557037,-0.118051597517618,-0.37757540584869,0.0196805836923835,-0.619772465341781,0.1003449235572,-0.64821023553239,0.163688718010365,-0.754973762150301,-0.132956574883156,-0.844904879762926,0.159473663194154,0.00739047278177313,-0.0103037712229504,0.0247101318487364,0.0131817351203918,-0.565694994838859,-0.0408560153236726,-0.0970379421725191
"30",6,9,0.272212562920097,-0.017474879869339,-0.116218486559895,0.67937306850294,0.0258282794371644,0.0494848286445909,0.0809344711448031,-3.56514465462794e-05,-0.00207591901885068,-0.0421033955592623,-0.0718080693472724,0.0979437688847315,-0.0840445436234448,-0.0447025312996548,-0.0537969577587561,-0.475023618391914,-0.475023618391914,-0.558449957562132,-0.555645124791459,-0.627664508227691,-0.5169828115792,-0.397912172408201,-0.688460279493224,-0.190046130735183,0.062807997160147,0.111094019082754,-0.556595126216044,-0.509248823703893,-0.726440057831245,-0.094824346913021,-0.302556289949214,-0.1018737906092,-0.543965767457134,-0.62628119302197,-0.515167357368697,0.0329286735738603,-0.0438614055570123,0.10111459997477,-0.486021697817908,0.104520877085407,-0.502472959920679,0.0830294608742841,-0.585979687815738,0.105933052834417,-0.657649402372891,0.0842193452846305,-0.0140056769281386,-0.00257214848654436,0.0862126593097673,-0.0610203299730759,-0.519224041388392,0.0110373895509461,-0.013969821179707,0.269983633574214,-0.0209480736356846,-0.101194944941562,0.658454849130657,-0.0472251106165738,0.115945445746319,0.0832241959309767,0.00753297051508757,-0.00123276567213373,-0.0680264231124898,-0.0738282444120864,0.108399628443678,-0.0894613439343672,-0.0393839439118192,-0.0536178798356533,-0.523027794328722,-0.523027794328722,-0.633913842825991,-0.565932044523658,-0.770431380322168,-0.597761621876477,-0.622519286322807,-0.605900135523411,-0.287968062486639,-0.0883371482713309,-0.0260235828014798,-0.636753514259064,-0.709160850795704,-0.712843305362056,-0.211606811535669,-0.293428491278719,-0.284645042247296,-0.6516107156871,-0.694735961963181,-0.624688590698709,-0.205905261590744,-0.242584742394067,-0.192404957333385,-0.573107916299604,-0.00200350325792636,-0.625452963422219,0.104098752322857,-0.711090432439274,-0.109647859691844,-0.794106555799668,0.0914072604214971,0.0070710700826515,-0.00854785767404756,0.0843172959417962,-0.0219395363078944,-0.546107220347098,0.117273200326822,-0.0999631983494276
"31",6,10,0.271584220034444,-0.0171385614615606,-0.116679736180769,0.645539337220766,0.0581567788698989,0.0544867007931237,0.0810706642321615,-0.0002989556864308,-0.00172954994914514,-0.040188275325526,-0.0736966446903351,0.100438418965409,-0.0857160521560782,-0.0440670274231212,-0.0543947410955734,-0.504225372025167,-0.504225372025167,-0.582699431096655,-0.578076497839936,-0.647653980105766,-0.545062748625858,-0.428336751184338,-0.703961691908399,-0.184898101210626,0.0736464861612093,0.111503691903751,-0.581327245893311,-0.534490448412374,-0.740990663992138,-0.0855675083756695,-0.289821477712118,-0.0956089082132553,-0.568081717905441,-0.645306619028572,-0.541161855316405,0.0380458359050006,-0.0440583785035942,0.0982316994839636,-0.514816300434549,0.107305905704374,-0.529144576574766,0.0882999505587171,-0.607478112346225,0.105872808664574,-0.675571569295114,0.0881809238059385,-0.0132959959555697,-0.00146602338851866,0.0822777244161512,-0.0584318661299451,-0.486947121197429,-0.0184684915741046,-0.0176072775854442,0.276772427057407,-0.0178690330291682,-0.111237653041582,0.630481184533258,-0.0747536345383751,0.0550674318240501,0.0796375448549856,0.0127449701069275,-0.0109406109913871,-0.0176825477999651,-0.0840904575456921,0.091587644397295,-0.108322734796044,-0.0423829871609915,-0.0555800054122863,-0.523861630074271,-0.523861630074271,-0.593964158786484,-0.539554137195632,-0.743529690854861,-0.552113856683202,-0.510412911156645,-0.669748449167078,-0.150575867223047,0.0975939847195744,0.155611743926383,-0.565902305247005,-0.567658149907213,-0.733137314133433,-0.0249286040704324,-0.142687117909866,0.0163365878137527,-0.633648038253736,-0.661353185810932,-0.583081336697985,-0.0628564957608736,-0.0851001123893298,-0.0484505030180519,-0.537751027386472,0.17461814055141,-0.532674212291464,0.162515554646657,-0.673808805459129,0.01436749499291,-0.775261608928616,0.151671152928398,0.00173861470080388,-0.00320564488321415,-0.0214088993031315,0.0535669633245039,-0.489637517253214,0.141318231067178,-0.0043296060531565
"32",6,12,0.271825224917643,-0.0173756922954629,-0.116531533154376,0.659232231689639,0.0387277635029577,0.0507525862457018,0.0812549955613502,0.000636616613368941,-0.00206543793763209,-0.0412530720535476,-0.0717454928357552,0.0991448655876648,-0.0851395760071537,-0.0449153634532587,-0.054047787661051,-0.504439193485543,-0.504439193485543,-0.586095463055134,-0.580267936519644,-0.650542668287273,-0.545791914046405,-0.435723719337422,-0.705154861602688,-0.181613595667224,0.0629518773564737,0.108029595599157,-0.585450095285631,-0.540080760815438,-0.741818272356765,-0.0809311519716845,-0.29287770225093,-0.0962280668586205,-0.569861645613474,-0.648005558843935,-0.543135485783104,0.0263018642003544,-0.049050215567689,0.0898126896574489,-0.514076062145835,0.100746356467953,-0.534012821751689,0.0906224729901103,-0.608429161928854,0.0963078436527257,-0.678241735906674,0.082857745364212,-0.0117442714907954,-0.00212160593985757,0.0888557215776855,-0.0556297894407076,-0.498892139114978,-0.0021272213710602,-0.0149182787147398,0.27342384061739,-0.0182144312263945,-0.106569630190099,0.687648024173214,0.0398082293456237,0.0366741990518424,0.0705443095848782,0.00590920866875833,5.69068891015392e-05,-0.0612631046743987,-0.0598244259726396,0.096477948752133,-0.074593236648099,-0.0434794882486906,-0.05716521304903,-0.57694768922952,-0.57694768922952,-0.644005969993154,-0.645443149294096,-0.78589064393694,-0.595509877679572,-0.543210576879526,-0.735991659560648,-0.177237119562127,0.0465599464514702,0.0706291023749598,-0.614794475124542,-0.607949781738598,-0.783521258730186,-0.0386510578810476,-0.197841764205933,-0.093731388209745,-0.675125274213715,-0.753733452746382,-0.67069613176476,-0.0838547367675282,-0.107604157585057,-0.0644113529397887,-0.578602424884585,0.0773096035501223,-0.581459262945377,0.128339274605691,-0.726961527844751,-0.0478260262524759,-0.798038400982311,0.0696794136659097,0.0171054364437178,0.0157739927802091,0.113403480432992,-0.0606054948730014,-0.547321874817367,0.0200665974422525,-0.0127163874233954
"33",6,13,0.271785486470823,-0.0174176028572183,-0.116616193831853,0.656208282756353,0.0382447871945413,0.0507759129148448,0.0812208399915432,0.000192910252460086,-0.002188898755113,-0.0413311990439133,-0.0718126009271767,0.0993726636003019,-0.0847512447301805,-0.0448951995615685,-0.0542352810544929,-0.484369318495865,-0.484369318495865,-0.567356192873229,-0.563398919212923,-0.634992836487688,-0.526175052029346,-0.409852336351557,-0.693995177135035,-0.189408245586148,0.0639397262745036,0.110411120593129,-0.565913175721065,-0.518990512465319,-0.731634590058017,-0.0908089766390786,-0.298755749854756,-0.0980940248242281,-0.552253393982398,-0.633261012822791,-0.524314385815494,0.0285811451751366,-0.044322692401546,0.0966266343908534,-0.495298891928896,0.102922602906878,-0.5127334267071,0.085628484704711,-0.593319958937452,0.1029717854481,-0.664412662558972,0.0836569792435147,-0.0132107431181094,-0.00157201159568248,0.0871708437920924,-0.058463809922414,-0.496050439195525,-0.00246057023032943,-0.0149372134233894,0.275780630107769,-0.0176061304444395,-0.10906205274806,0.700741278942152,-0.0329986256099618,0.0521136846442658,0.0791218508836929,0.00427395773532522,-0.0117382952970698,-0.0532595840021776,-0.0636208000258691,0.0983313111864948,-0.0890330656441477,-0.0435342266023105,-0.0583577939460029,-0.557846305655998,-0.557846305655998,-0.638433321038835,-0.596952840083,-0.721956847585901,-0.655101555061884,-0.509740301936973,-0.643491143271217,-0.21455371173409,-0.0317138126666708,0.0526408559875759,-0.674069989016,-0.614996989406611,-0.721128671572442,-0.0125683933801597,-0.227989078254492,-0.11030322222915,-0.668189790445913,-0.660387505391376,-0.635020246691477,-0.110516305972234,-0.0800238891495503,-7.78481119812792e-05,-0.607318362693063,0.0890284331923656,-0.622346561998915,0.189505501939094,-0.664158487933944,0.0613515692837767,-0.72214954080814,0.156972192425875,-0.00380043252595345,0.0113587974891556,0.0893502573170666,-0.0251920672988363,-0.491092453040814,0.0844269914383292,-0.0305386162540478
"34",6,18,0.272131510609115,-0.0174439719392679,-0.116287699016977,0.67230757284119,0.0273778110304937,0.0490455506879359,0.0812459061354156,0.000833144316183114,-0.00220029420863271,-0.0417309511115502,-0.0710378396029998,0.0982585554688389,-0.0847260479231287,-0.045176339391485,-0.0537478070473559,-0.500851791144946,-0.500851791144946,-0.583180505728159,-0.578169383262155,-0.648121896480016,-0.541848935093123,-0.432918947404037,-0.703369599813956,-0.179868599946243,0.0588579499651655,0.10830630197413,-0.58225047697082,-0.537521865846061,-0.739638883302511,-0.0797302002443126,-0.295563005023713,-0.0962965967427902,-0.567234583542363,-0.645852983532328,-0.540362853022692,0.0237218169864848,-0.0497253215399727,0.0897029814235208,-0.509819429460266,0.09972397997536,-0.530594152076717,0.0906807752657117,-0.605792652702238,0.0951203608832318,-0.675672218768506,0.081233738122723,-0.0118261335184483,-0.00269066938523066,0.0904619109261594,-0.0554776612786014,-0.511694834958314,0.0084474234960184,-0.0136707921523095,0.276207749540195,-0.0172324333242127,-0.108128600878834,0.707436881287959,-0.00607814956823809,0.0965097419845384,0.0773341357055025,0.0131148642976714,0.00106354008852185,-0.0367463253524607,-0.0681880366291466,0.090680167175979,-0.0947430811937153,-0.0438753752241827,-0.0566510298926815,-0.672290456136628,-0.672290456136628,-0.762413936079531,-0.727645352810368,-0.864456069632661,-0.726109460337022,-0.676005505166995,-0.770533532953868,-0.200749450021735,0.0217920563906776,0.0111040274497012,-0.759886906099237,-0.752582021885706,-0.839113830554798,-0.0577019787402658,-0.203126505482335,-0.112605808427972,-0.797495893350715,-0.822695647874286,-0.766767955848618,-0.106874831953911,-0.241757050035157,-0.0830339011117478,-0.712070950788944,0.0995242114236471,-0.752823321748573,0.233174742214869,-0.823450243071093,-0.050499663795983,-0.888568955456015,0.197523259451808,0.0107702979614547,0.017266400419087,0.0142374391199535,-0.039616661886989,-0.512457274644535,0.0684433487931055,-0.0572756265297357
"35",6,20,0.271823013272252,-0.0170825476367923,-0.116485451232894,0.653808572752521,0.0530009689123869,0.0534655942893054,0.0810098080415092,0.000771931505035945,-0.00167910393201965,-0.0395607721959566,-0.0730591391585027,0.0997244292977931,-0.0869703062826858,-0.044185945441144,-0.0540575123474787,-0.551254716086004,-0.551254716086004,-0.625898293385932,-0.617547570602845,-0.683385301225912,-0.590863856979674,-0.487378970212625,-0.73008318773654,-0.164636431973644,0.067368825515202,0.105285685177672,-0.626039908679312,-0.582747672619659,-0.764801249074218,-0.0603232957142136,-0.278443071378645,-0.0903962309898583,-0.608858386185151,-0.679223806850354,-0.585223043643207,0.0284074250468141,-0.0559723181669511,0.0811582500592035,-0.559216662199878,0.101320862439754,-0.577876887080564,0.100139712691668,-0.642633597509439,0.0892861529833452,-0.707239172104991,0.0847861704825912,-0.0100332368418474,-0.00233100497085596,0.0852049698551932,-0.049812224483698,-0.494221959676235,-0.0132214564717559,-0.0168617619998031,0.268037877930334,-0.0176091040403553,-0.107892929902239,0.617548249570572,-0.02602727126015,0.11352167438073,0.0800088578667287,0.00206895364140264,-0.00427201247560802,-0.023768074360286,-0.0794697269660228,0.0858171461011006,-0.0951717267119571,-0.0414543322510266,-0.0542393498615361,-0.538090444183912,-0.538090444183912,-0.634706588338221,-0.535300813919214,-0.695658072990897,-0.629711671875568,-0.449051561174199,-0.678552222490313,-0.220184791549941,-0.00840547494580191,0.0819551890761294,-0.665766991883806,-0.574851778157481,-0.742882922601396,-0.082752835897112,-0.288700342352545,-0.163630355034538,-0.639919681219173,-0.604761351151492,-0.541761568461702,-0.152291401700115,-0.19763687015212,-0.1369770067798,-0.578179288772377,0.0645628488858511,-0.600310606870462,0.0921425496181412,-0.620283066658306,-0.068716496078287,-0.702516610487403,0.0507317678426543,0.00287796182621412,0.0113692827419824,-0.0069336176124541,-0.0176419428452392,-0.419911574061029,0.0745955169626843,-0.0615821764323729
"36",6,24,0.271778773215368,-0.0172359383677576,-0.116458479418049,0.656986272400637,0.0470508819283234,0.0522169069328844,0.0813734366937507,0.000595974447775902,-0.00184863268023828,-0.0410952482777523,-0.0723890715980836,0.0995194935140879,-0.0852630139290454,-0.0447569083377455,-0.0539297466590884,-0.513993449160381,-0.513993449160381,-0.594127192954274,-0.588171799915638,-0.657211723211846,-0.55440174528743,-0.446889062293479,-0.710229282539263,-0.178752677137999,0.067333214669794,0.109510099072397,-0.593497884834049,-0.549030445989615,-0.746011260241655,-0.0770933784702759,-0.28801606825805,-0.093855380921256,-0.578268482591342,-0.654521520958875,-0.551924179635819,0.0303127270490175,-0.0487188405040903,0.0903139873341453,-0.522451017136782,0.102397222051083,-0.542653095751949,0.0927911579168676,-0.615518227563814,0.0968652360954476,-0.683778683361953,0.0845753926553941,-0.0116140715612531,-0.0025236803466477,0.088703318399782,-0.0560001282701428,-0.49770165146392,-0.00831366417746479,-0.0159698535695227,0.276622944839138,-0.0176580427865375,-0.107912230750241,0.683788124171329,0.0823406205984469,0.0717890325954177,0.078312387419289,0.00449062454939104,-0.00690700190792495,-0.0214718894268715,-0.0783657851629365,0.0845507013047608,-0.0992588123175198,-0.0394264891039022,-0.0557527078994501,-0.63750750127731,-0.63750750127731,-0.72648646029317,-0.695551207579973,-0.799637373865522,-0.722675673204708,-0.627879129366959,-0.671184982116554,-0.254243138365425,-0.0135361383701621,0.0813806716437869,-0.763712277377966,-0.716248067850955,-0.733182773915589,-0.0447703595764663,-0.222927765435103,-0.131995938219998,-0.735375813283137,-0.763400207134382,-0.7209864637295,-0.0482506522076823,-0.101399675821199,-0.0526094484844472,-0.668597425967266,0.026945582576557,-0.71136152932269,0.205444818170316,-0.764967328416458,0.0181651201125275,-0.803931008197473,0.165441483089391,-0.000892182307095312,-0.0130476830548138,-0.0125879409041626,-0.00511196912941347,-0.535679217802913,0.0127699115609444,-0.0383137195452634
"37",7,2,0.270563930137046,-0.0187312049990491,-0.112154875992506,0.694533283816245,-0.0483054524820608,0.0249979336018708,0.0833592779791736,0.00808643527003593,-0.00862889043761324,-0.0490818124547363,-0.0658737241221571,0.0965395439790883,-0.0954122110829677,-0.0415919486644328,-0.0604792449841281,-0.502573766138194,-0.502573766138194,-0.611861142967401,-0.577414830267869,-0.701253524280893,-0.590367012241499,-0.550172158686411,-0.515287259545051,-0.30868530268124,-0.0253246526108431,0.0193196855609894,-0.633932681272276,-0.626432580571431,-0.626633340640826,-0.123157235656697,-0.240818435162556,-0.218915154871092,-0.635755195307584,-0.617091122387149,-0.648918212442384,-0.125801953195692,-0.0923432035495342,-0.0850664146884435,-0.512091839063326,-0.00370881620481304,-0.54039250210782,0.106825055171043,-0.616913975599546,-0.0249822806359302,-0.653676307966254,0.0613355851207269,0.00184325370519954,-0.00999222219327602,0.0356858044146028,-0.0193113862539104,-0.537349010091107,0.113259833895804,-0.0253272364614398,0.27315756726434,-0.0191001121448826,-0.115368968238547,0.659641715251508,-0.148736110504511,0.13685851972986,0.0778173097209348,0.00746384964493712,0.00104778483525792,-0.0507181264741435,-0.0575905871692352,0.0876288474849865,-0.0879004987607725,-0.043635746146946,-0.055617791024676,-0.537776690205774,-0.537776690205774,-0.588397603435808,-0.616924983333204,-0.746331911172206,-0.577315724736167,-0.432507175580547,-0.632477259681811,-0.105966361491782,0.108746951056369,0.0877688510905477,-0.564722730108771,-0.506947623623226,-0.717729235498781,0.0859431376342309,-0.14005419340484,-0.0960705347938214,-0.640217476751296,-0.722851512466701,-0.603569532461645,-0.00666288980804568,-0.0706408470480046,0.0520900436561478,-0.520571953999737,0.198219589098511,-0.511343010104812,0.195958641687085,-0.700719358314449,0.0527964395973996,-0.752464487296612,0.126833446167536,0.00893803777306095,0.015464377481237,0.069684907760317,-0.0365522268253381,-0.432441099962146,0.17315386385641,-0.0803190094844315
"38",7,4,0.270108593461101,-0.0188104336456884,-0.112467090771252,0.677658210857422,-0.0420122296518365,0.0368409371015743,0.0831807542554421,0.00852629110429383,-0.00833240043185968,-0.0486930286689837,-0.0662260356841325,0.0970715566253407,-0.0957420782480694,-0.0415716399175701,-0.0603976266097415,-0.516371556893559,-0.516371556893559,-0.624671956236256,-0.587067389049624,-0.711552488795453,-0.603894237518181,-0.563189917927397,-0.528815899285754,-0.311447806572267,-0.0267642507289372,0.0182836035142468,-0.647200980044582,-0.638178580214948,-0.638920946600428,-0.118112291357737,-0.236343863482882,-0.214782782318668,-0.644846046121738,-0.629853124283689,-0.65831216064322,-0.12700463580476,-0.103041352584135,-0.0864988764238795,-0.528765107913402,-0.00684443019968368,-0.557041129965666,0.110433578443782,-0.628458266460319,-0.0341169253471547,-0.666275672946905,0.061804663132326,0.00303582299947442,-0.00941461983148567,0.0341318860106338,-0.0186047742598365,-0.520990400074558,0.108699664433906,-0.0358394111441667,0.274248704815498,-0.0148982427756899,-0.107562777639308,0.706100390782253,0.110597347130993,0.164599850131516,0.0786568456139278,0.0035520625673096,-0.00727691699333374,-0.0279504078989177,-0.0785151427664793,0.0958416520445456,-0.108254315415639,-0.0401034027753713,-0.0579087298474033,-0.561957154144271,-0.561957154144271,-0.654709669857948,-0.656316533708806,-0.818732351265049,-0.63073497126511,-0.522280992318915,-0.755474659899774,-0.182414708822199,0.0817053867284972,-0.0181778548947585,-0.65126043293712,-0.599613525215997,-0.825795803660698,-0.00103088540553383,-0.184765906384923,-0.113912252791505,-0.640348536788865,-0.829702668761841,-0.691659511708244,-0.121596577643752,-0.375453364220326,0.0233613856848011,-0.605458946102218,0.102339247422632,-0.633390375561309,0.160190690761903,-0.746135805064903,-0.127860765456457,-0.83877726718389,0.161718879861184,0.00785750960462935,-0.0103633484573892,0.024274372959604,0.0143872949346758,-0.576648734774797,-0.0311702263163845,-0.095782279884498
"39",7,9,0.26984728720031,-0.0188893583638038,-0.112994494168884,0.671463458106868,-0.0386582094236945,0.0405558965273548,0.0830684878668196,0.00841085922662259,-0.00778684952280057,-0.0502040596771509,-0.0651168612238881,0.0971068578536378,-0.0954066242442823,-0.0415277724454932,-0.0605649316410309,-0.514971425491209,-0.514971425491209,-0.625285340510205,-0.584466969020173,-0.713430948003373,-0.601281028873701,-0.564178635481527,-0.530012232627362,-0.31417255008791,-0.0258910663431048,0.0150252185101464,-0.645539893230617,-0.640496180930727,-0.641556403187408,-0.118600880443775,-0.235708408688267,-0.217288774215804,-0.644620146237485,-0.631658083291648,-0.657332154489408,-0.12880266545141,-0.105400582370286,-0.0852373321286668,-0.527043818624342,-0.00904730395525773,-0.558082768526207,0.109036406254512,-0.629794550089248,-0.0363430523938726,-0.669098997400677,0.0617144899913979,0.00334929826491027,-0.00942226080878424,0.037834478693766,-0.0204120218278572,-0.515765521998381,0.106331716562542,-0.0391383528039131,0.270453793292808,-0.0208243908713826,-0.101798083835258,0.668787310275941,-0.046630230532188,0.10432797347717,0.0832438619753947,0.00742379633279112,-0.000927672973353798,-0.0699555035807388,-0.0733237815847187,0.109259122040657,-0.0890407767927027,-0.0393230739752328,-0.0534917699294535,-0.504172863588707,-0.504172863588707,-0.617813789297679,-0.54902489898202,-0.760798295709756,-0.580778828358919,-0.607761906769397,-0.590749711087344,-0.291300944815948,-0.086899407374214,-0.0272416340902604,-0.621022150206497,-0.697027639996762,-0.701065389338213,-0.220874297948185,-0.297600641694526,-0.290027313737458,-0.637559440212589,-0.682834559093442,-0.608795341648792,-0.207232684623648,-0.237877790408446,-0.195715285011795,-0.557201520332816,0.00108781656679935,-0.609860729232782,0.102551731481425,-0.700690801594252,-0.105682266205208,-0.786097640011469,0.0953351589271893,0.00712061814768587,-0.00769796857743894,0.0865204078846876,-0.0214300105475374,-0.555716099045338,0.116812960597274,-0.0901985139654059
"40",7,10,0.269484029318476,-0.018861540198958,-0.112825452234799,0.638748765615425,-0.0239033716071447,0.0696640825789061,0.0831965834456154,0.00935636286167459,-0.00761917002769414,-0.0474896102390742,-0.0672387850431597,0.0972087910145259,-0.0963091672040464,-0.0413584602260334,-0.0602268290701756,-0.537369848281544,-0.537369848281544,-0.643410828219436,-0.602476059752047,-0.726004295540412,-0.623177725648706,-0.582445366421738,-0.549248898951294,-0.318832946218714,-0.0238945586686939,0.0212147471441409,-0.665781912774947,-0.655418974889468,-0.656239885657596,-0.107866674534743,-0.225383897665465,-0.202798484932854,-0.660192324462361,-0.647394107378546,-0.673215287966059,-0.124783785257426,-0.119590550795091,-0.0803168289057567,-0.550280058832145,-0.011237572197958,-0.579651326542866,0.114201862672373,-0.644764044980356,-0.0447038602946208,-0.683091425716126,0.062305740695523,0.00468840439425251,-0.00881566574967644,0.0346542967880349,-0.016791298928005,-0.486564793711701,0.0957085865252245,-0.064248113596738,0.276827190878764,-0.0178382216611648,-0.1113374320937,0.642665748685288,-0.0747462568623877,0.0533069132731397,0.0797323813033214,0.01279714366181,-0.0115342703175376,-0.0166177240006999,-0.0845286723120022,0.0916727603302199,-0.109006536991508,-0.0425258157612421,-0.055604527418468,-0.501634677089756,-0.501634677089756,-0.574110864205641,-0.518590603820946,-0.731138784790016,-0.530392396410129,-0.487682059833815,-0.654464085092935,-0.155634694735697,0.0987195337271989,0.151219169556263,-0.544675288723362,-0.546446644303433,-0.720695792843773,-0.0344885510014527,-0.14823785263913,0.0114434012307316,-0.616388301102177,-0.645129706575079,-0.563420421570021,-0.0694968865351862,-0.0911915903569863,-0.0509210188314844,-0.516644268253671,0.172809961011866,-0.509875946538629,0.157191531341097,-0.659090306311873,0.0133505588039348,-0.764808724487586,0.147433673102311,0.00255978616272372,-0.004455689345035,-0.0242137555575763,0.0557661201188061,-0.503961068400026,0.141107689738074,-0.00351639752714732
